reading_id,sensor_id,date_id,temperature,humidity,anomaly_flag,data_quality_score,ingestion_time
17270,3,20251002,27.52,38.62,Normal,100,2025-10-27 04:30:00.563
17271,5,20251002,21.96,59.92,Normal,100,2025-10-27 04:30:00.563
17272,4,20251002,29.71,41.76,Normal,100,2025-10-27 04:30:00.567
17273,2,20251002,33.32,43.28,Normal,100,2025-10-27 04:30:00.567
17274,5,20251002,22.41,37.74,Normal,100,2025-10-27 04:30:00.567
17275,3,20251002,33.1,54.02,Normal,100,2025-10-27 04:30:00.567
17276,4,20251002,33.96,57.87,Normal,100,2025-10-27 04:30:00.567
17277,3,20251002,31.1,37.89,Normal,100,2025-10-27 04:30:00.567
17278,4,20251002,26.01,35.78,Normal,100,2025-10-27 04:30:00.567
17279,2,20251002,30.99,31.84,Normal,100,2025-10-27 04:30:00.567
17280,1,20251002,34.84,32.29,Normal,100,2025-10-27 04:30:00.567
17281,2,20251002,25.19,47.94,Normal,100,2025-10-27 04:30:00.567
17282,3,20251002,33.64,49.0,Normal,100,2025-10-27 04:30:00.567
17283,4,20251002,31.69,31.86,Normal,100,2025-10-27 04:30:00.567
17284,5,20251002,24.9,53.74,Normal,100,2025-10-27 04:30:00.567
17285,5,20251002,28.83,59.41,Normal,100,2025-10-27 04:30:00.567
17286,5,20251002,22.94,31.44,Normal,100,2025-10-27 04:30:00.567
17287,3,20251002,31.17,50.91,Normal,100,2025-10-27 04:30:00.567
17288,2,20251002,28.0,57.37,Normal,100,2025-10-27 04:30:00.567
17289,3,20251002,25.18,53.42,Normal,100,2025-10-27 04:30:00.567
17290,5,20251002,30.24,35.28,Normal,100,2025-10-27 04:30:00.567
17291,2,20251002,20.2,51.78,Normal,100,2025-10-27 04:30:00.567
17292,3,20251002,33.38,42.16,Normal,100,2025-10-27 04:30:00.567
17293,5,20251002,29.84,54.22,Normal,100,2025-10-27 04:30:00.567
17294,3,20251002,34.96,44.27,Normal,100,2025-10-27 04:30:00.567
17295,2,20251002,31.89,35.5,Normal,100,2025-10-27 04:30:00.567
17296,4,20251002,21.39,52.9,Normal,100,2025-10-27 04:30:00.567
17297,4,20251002,27.89,35.24,Normal,100,2025-10-27 04:30:00.567
17298,3,20251002,33.33,47.8,Normal,100,2025-10-27 04:30:00.567
17299,5,20251002,33.69,32.95,Normal,100,2025-10-27 04:30:00.567
17300,3,20251002,20.45,56.57,Normal,100,2025-10-27 04:30:00.567
17301,3,20251002,25.41,38.61,Normal,100,2025-10-27 04:30:00.567
17302,2,20251002,21.39,36.86,Normal,100,2025-10-27 04:30:00.567
17303,2,20251002,27.45,35.8,Normal,100,2025-10-27 04:30:00.567
17304,1,20251002,31.57,56.87,Normal,100,2025-10-27 04:30:00.567
17305,2,20251002,23.45,51.75,Normal,100,2025-10-27 04:30:00.567
17306,5,20251002,34.93,45.44,Normal,100,2025-10-27 04:30:00.567
17307,1,20251002,20.17,34.38,Normal,100,2025-10-27 04:30:00.567
17308,2,20251002,21.32,48.86,Normal,100,2025-10-27 04:30:00.567
17309,1,20251002,34.1,56.23,Normal,100,2025-10-27 04:30:00.567
17310,4,20251002,34.16,56.17,Normal,100,2025-10-27 04:30:00.567
17311,5,20251002,20.66,39.16,Normal,100,2025-10-27 04:30:00.567
17312,1,20251002,22.31,49.38,Normal,100,2025-10-27 04:30:00.567
17313,5,20251002,20.12,41.52,Normal,100,2025-10-27 04:30:00.567
17314,1,20251002,33.24,59.86,Normal,100,2025-10-27 04:30:00.567
17315,5,20251002,31.3,45.89,Normal,100,2025-10-27 04:30:00.567
17316,5,20251002,29.61,35.15,Normal,100,2025-10-27 04:30:00.567
17317,3,20251002,30.73,59.77,Normal,100,2025-10-27 04:30:00.567
17318,1,20251002,24.05,31.09,Normal,100,2025-10-27 04:30:00.567
17319,2,20251002,29.02,55.29,Normal,100,2025-10-27 04:30:00.567
17320,5,20251002,22.53,50.92,Normal,100,2025-10-27 04:30:00.567
17321,4,20251002,27.69,32.33,Normal,100,2025-10-27 04:30:00.567
17322,2,20251002,29.62,44.98,Normal,100,2025-10-27 04:30:00.567
17323,3,20251002,21.73,39.39,Normal,100,2025-10-27 04:30:00.567
17324,2,20251002,28.2,31.7,Normal,100,2025-10-27 04:30:00.567
17325,5,20251002,25.84,30.28,Normal,100,2025-10-27 04:30:00.567
17326,2,20251002,20.09,52.96,Normal,100,2025-10-27 04:30:00.567
17327,4,20251002,32.28,34.05,Normal,100,2025-10-27 04:30:00.567
17328,3,20251002,24.83,46.06,Normal,100,2025-10-27 04:30:00.567
17329,4,20251002,25.15,51.19,Normal,100,2025-10-27 04:30:00.567
17330,3,20251002,20.85,44.01,Normal,100,2025-10-27 04:30:00.567
17331,5,20251002,34.57,55.16,Normal,100,2025-10-27 04:30:00.567
17332,5,20251002,25.96,43.51,Normal,100,2025-10-27 04:30:00.567
17333,3,20251002,25.76,59.06,Normal,100,2025-10-27 04:30:00.567
17334,3,20251002,27.77,54.0,Normal,100,2025-10-27 04:30:00.567
17335,2,20251002,21.52,42.39,Normal,100,2025-10-27 04:30:00.567
17336,3,20251002,33.7,54.16,Normal,100,2025-10-27 04:30:00.567
17337,1,20251002,30.5,48.69,Normal,100,2025-10-27 04:30:00.567
17338,4,20251002,30.86,49.82,Normal,100,2025-10-27 04:30:00.567
17339,1,20251002,29.28,49.75,Normal,100,2025-10-27 04:30:00.567
17340,4,20251002,25.53,38.05,Normal,100,2025-10-27 04:30:00.567
17341,3,20251002,28.88,35.28,Normal,100,2025-10-27 04:30:00.567
17342,2,20251002,32.84,46.6,Normal,100,2025-10-27 04:30:00.567
17343,5,20251002,31.19,39.63,Normal,100,2025-10-27 04:30:00.567
17344,5,20251002,27.16,34.03,Normal,100,2025-10-27 04:30:00.567
17345,1,20251002,21.11,58.46,Normal,100,2025-10-27 04:30:00.567
17346,1,20251002,24.91,38.99,Normal,100,2025-10-27 04:30:00.567
17347,4,20251002,24.12,41.37,Normal,100,2025-10-27 04:30:00.567
17348,3,20251002,32.67,43.93,Normal,100,2025-10-27 04:30:00.567
17349,3,20251002,26.02,50.12,Normal,100,2025-10-27 04:30:00.567
17350,3,20251002,25.14,44.05,Normal,100,2025-10-27 04:30:00.567
17351,2,20251002,27.83,34.95,Normal,100,2025-10-27 04:30:00.567
17352,3,20251002,29.43,45.56,Normal,100,2025-10-27 04:30:00.567
17353,2,20251002,26.97,53.97,Normal,100,2025-10-27 04:30:00.567
17354,4,20251002,29.87,57.68,Normal,100,2025-10-27 04:30:00.567
17355,2,20251002,25.98,39.04,Normal,100,2025-10-27 04:30:00.567
17356,3,20251002,20.94,56.88,Normal,100,2025-10-27 04:30:00.567
17357,4,20251002,21.59,40.22,Normal,100,2025-10-27 04:30:00.567
17358,1,20251002,25.05,38.79,Normal,100,2025-10-27 04:30:00.567
17359,5,20251002,32.84,54.18,Normal,100,2025-10-27 04:30:00.567
17360,5,20251002,31.26,54.03,Normal,100,2025-10-27 04:30:00.567
17361,2,20251002,31.77,57.33,Normal,100,2025-10-27 04:30:00.567
17362,4,20251002,20.51,44.18,Normal,100,2025-10-27 04:30:00.567
17363,5,20251002,31.37,57.52,Normal,100,2025-10-27 04:30:00.567
17364,1,20251002,26.47,49.13,Normal,100,2025-10-27 04:30:00.567
17365,1,20251002,28.53,52.77,Normal,100,2025-10-27 04:30:00.567
17366,5,20251002,22.59,58.16,Normal,100,2025-10-27 04:30:00.567
17367,1,20251002,26.49,58.15,Normal,100,2025-10-27 04:30:00.567
17368,3,20251002,32.77,35.6,Normal,100,2025-10-27 04:30:00.567
17369,3,20251002,29.47,46.21,Normal,100,2025-10-27 04:30:00.567
17370,1,20251002,32.63,44.18,Normal,100,2025-10-27 04:30:00.567
17371,3,20251002,33.23,53.86,Normal,100,2025-10-27 04:30:00.567
17372,4,20251002,28.09,55.28,Normal,100,2025-10-27 04:30:00.567
17373,2,20251002,28.03,51.69,Normal,100,2025-10-27 04:30:00.567
17374,3,20251002,29.37,41.6,Normal,100,2025-10-27 04:30:00.567
17375,1,20251002,22.0,48.36,Normal,100,2025-10-27 04:30:00.567
17376,2,20251002,32.61,39.5,Normal,100,2025-10-27 04:30:00.567
17377,2,20251002,30.97,43.51,Normal,100,2025-10-27 04:30:00.567
17378,2,20251002,31.62,57.24,Normal,100,2025-10-27 04:30:00.567
17379,4,20251002,33.73,55.24,Normal,100,2025-10-27 04:30:00.567
17380,2,20251002,33.85,43.29,Normal,100,2025-10-27 04:30:00.567
17381,5,20251002,33.38,37.19,Normal,100,2025-10-27 04:30:00.567
17382,5,20251002,31.36,48.29,Normal,100,2025-10-27 04:30:00.567
17383,2,20251002,29.12,52.15,Normal,100,2025-10-27 04:30:00.567
17384,2,20251002,24.96,38.77,Normal,100,2025-10-27 04:30:00.567
17385,1,20251002,29.72,50.72,Normal,100,2025-10-27 04:30:00.567
17386,4,20251002,30.97,56.07,Normal,100,2025-10-27 04:30:00.567
17387,1,20251002,32.41,38.9,Normal,100,2025-10-27 04:30:00.567
17388,4,20251002,20.92,51.76,Normal,100,2025-10-27 04:30:00.567
17389,1,20251002,23.93,31.44,Normal,100,2025-10-27 04:30:00.567
17390,2,20251002,25.75,52.6,Normal,100,2025-10-27 04:30:00.567
17391,2,20251002,28.67,59.92,Normal,100,2025-10-27 04:30:00.567
17392,4,20251002,33.78,42.78,Normal,100,2025-10-27 04:30:00.567
17393,5,20251002,22.37,32.72,Normal,100,2025-10-27 04:30:00.567
17394,2,20251002,29.86,32.77,Normal,100,2025-10-27 04:30:00.567
17395,3,20251002,20.62,49.36,Normal,100,2025-10-27 04:30:00.567
17396,3,20251002,20.27,50.03,Normal,100,2025-10-27 04:30:00.567
17397,2,20251002,24.21,47.21,Normal,100,2025-10-27 04:30:00.567
17398,1,20251002,24.66,30.63,Normal,100,2025-10-27 04:30:00.567
17399,2,20251002,22.52,53.39,Normal,100,2025-10-27 04:30:00.567
17400,4,20251002,29.13,42.02,Normal,100,2025-10-27 04:30:00.567
17401,3,20251002,34.09,50.74,Normal,100,2025-10-27 04:30:00.567
17402,2,20251002,28.5,31.25,Normal,100,2025-10-27 04:30:00.567
17403,2,20251002,30.26,56.56,Normal,100,2025-10-27 04:30:00.567
17404,1,20251002,28.98,32.3,Normal,100,2025-10-27 04:30:00.567
17405,5,20251002,21.71,58.68,Normal,100,2025-10-27 04:30:00.567
17406,2,20251002,33.61,50.13,Normal,100,2025-10-27 04:30:00.567
17407,2,20251002,33.1,51.52,Normal,100,2025-10-27 04:30:00.567
17408,2,20251002,27.75,56.18,Normal,100,2025-10-27 04:30:00.567
17409,2,20251002,34.3,54.17,Normal,100,2025-10-27 04:30:00.567
17410,3,20251002,30.95,51.19,Normal,100,2025-10-27 04:30:00.567
17411,2,20251002,29.66,43.94,Normal,100,2025-10-27 04:30:00.567
17412,1,20251002,29.58,30.6,Normal,100,2025-10-27 04:30:00.567
17413,2,20251002,28.59,55.4,Normal,100,2025-10-27 04:30:00.567
17414,1,20251002,24.18,58.15,Normal,100,2025-10-27 04:30:00.567
17415,1,20251002,31.45,59.51,Normal,100,2025-10-27 04:30:00.567
17416,1,20251002,27.27,54.92,Normal,100,2025-10-27 04:30:00.567
17417,3,20251002,30.19,55.78,Normal,100,2025-10-27 04:30:00.567
17418,1,20251002,29.98,47.41,Normal,100,2025-10-27 04:30:00.567
17419,3,20251002,21.74,43.09,Normal,100,2025-10-27 04:30:00.567
17420,1,20251002,33.72,41.49,Normal,100,2025-10-27 04:30:00.567
17421,5,20251002,22.33,59.06,Normal,100,2025-10-27 04:30:00.567
17422,2,20251002,30.98,56.54,Normal,100,2025-10-27 04:30:00.567
17423,5,20251002,30.65,40.85,Normal,100,2025-10-27 04:30:00.567
17424,3,20251002,32.02,55.81,Normal,100,2025-10-27 04:30:00.567
17425,5,20251002,34.67,41.58,Normal,100,2025-10-27 04:30:00.567
17426,1,20251002,22.77,42.78,Normal,100,2025-10-27 04:30:00.567
17427,1,20251002,24.61,52.6,Normal,100,2025-10-27 04:30:00.567
17428,4,20251002,32.05,39.24,Normal,100,2025-10-27 04:30:00.567
17429,2,20251002,33.0,30.02,Normal,100,2025-10-27 04:30:00.567
17430,3,20251002,21.9,51.57,Normal,100,2025-10-27 04:30:00.567
17431,4,20251002,31.41,52.4,Normal,100,2025-10-27 04:30:00.567
17432,3,20251002,22.52,57.69,Normal,100,2025-10-27 04:30:00.567
17433,4,20251002,31.18,59.2,Normal,100,2025-10-27 04:30:00.567
17434,1,20251002,25.56,42.74,Normal,100,2025-10-27 04:30:00.567
17435,3,20251002,21.54,49.12,Normal,100,2025-10-27 04:30:00.567
17436,1,20251002,32.37,57.81,Normal,100,2025-10-27 04:30:00.567
17437,4,20251002,27.58,54.81,Normal,100,2025-10-27 04:30:00.567
17438,3,20251002,22.69,56.4,Normal,100,2025-10-27 04:30:00.567
17439,1,20251002,31.11,37.11,Normal,100,2025-10-27 04:30:00.567
17440,5,20251002,29.08,55.97,Normal,100,2025-10-27 04:30:00.567
17441,1,20251002,26.32,33.66,Normal,100,2025-10-27 04:30:00.567
17442,1,20251002,22.35,43.79,Normal,100,2025-10-27 04:30:00.567
17443,5,20251002,23.11,33.03,Normal,100,2025-10-27 04:30:00.567
17444,1,20251002,23.52,30.04,Normal,100,2025-10-27 04:30:00.567
17445,4,20251002,26.58,45.66,Normal,100,2025-10-27 04:30:00.567
17446,3,20251002,27.4,30.54,Normal,100,2025-10-27 04:30:00.567
17447,3,20251002,25.69,48.98,Normal,100,2025-10-27 04:30:00.567
17448,4,20251002,26.26,53.33,Normal,100,2025-10-27 04:30:00.567
17449,3,20251002,34.91,48.97,Normal,100,2025-10-27 04:30:00.567
17450,4,20251002,31.28,45.22,Normal,100,2025-10-27 04:30:00.567
17451,3,20251002,20.38,37.62,Normal,100,2025-10-27 04:30:00.567
17452,1,20251002,24.99,42.22,Normal,100,2025-10-27 04:30:00.567
17453,5,20251002,30.16,49.33,Normal,100,2025-10-27 04:30:00.567
17454,4,20251002,20.39,38.85,Normal,100,2025-10-27 04:30:00.567
17455,2,20251002,23.08,58.68,Normal,100,2025-10-27 04:30:00.567
17456,3,20251002,32.27,30.79,Normal,100,2025-10-27 04:30:00.567
17457,4,20251002,27.95,58.39,Normal,100,2025-10-27 04:30:00.567
17458,4,20251002,27.44,42.25,Normal,100,2025-10-27 04:30:00.567
17459,2,20251002,27.11,45.94,Normal,100,2025-10-27 04:30:00.567
17460,1,20251002,34.17,31.79,Normal,100,2025-10-27 04:30:00.567
17461,1,20251002,30.96,56.19,Normal,100,2025-10-27 04:30:00.567
17462,5,20251002,33.03,59.26,Normal,100,2025-10-27 04:30:00.567
17463,3,20251002,28.05,31.75,Normal,100,2025-10-27 04:30:00.567
17464,5,20251002,26.78,58.52,Normal,100,2025-10-27 04:30:00.567
17465,3,20251002,26.83,31.42,Normal,100,2025-10-27 04:30:00.567
17466,4,20251002,25.1,44.65,Normal,100,2025-10-27 04:30:00.567
17467,4,20251002,22.61,40.04,Normal,100,2025-10-27 04:30:00.567
17468,4,20251002,33.89,45.03,Normal,100,2025-10-27 04:30:00.567
17469,2,20251002,31.23,37.21,Normal,100,2025-10-27 04:30:00.567
17470,5,20251002,21.27,33.27,Normal,100,2025-10-27 04:30:00.567
17471,1,20251002,29.56,38.55,Normal,100,2025-10-27 04:30:00.567
17472,1,20251002,27.7,58.3,Normal,100,2025-10-27 04:30:00.567
17473,2,20251002,25.22,55.4,Normal,100,2025-10-27 04:30:00.567
17474,5,20251002,34.55,51.78,Normal,100,2025-10-27 04:30:00.567
17475,1,20251002,26.14,30.38,Normal,100,2025-10-27 04:30:00.567
17476,2,20251002,21.22,45.25,Normal,100,2025-10-27 04:30:00.567
17477,4,20251002,28.33,54.22,Normal,100,2025-10-27 04:30:00.567
17478,3,20251002,31.69,52.14,Normal,100,2025-10-27 04:30:00.567
17479,4,20251002,23.48,43.53,Normal,100,2025-10-27 04:30:00.567
17480,3,20251002,33.25,33.26,Normal,100,2025-10-27 04:30:00.567
17481,1,20251002,24.79,40.92,Normal,100,2025-10-27 04:30:00.567
17482,2,20251002,23.74,33.09,Normal,100,2025-10-27 04:30:00.567
17483,1,20251002,20.67,36.28,Normal,100,2025-10-27 04:30:00.567
17484,5,20251002,27.79,51.62,Normal,100,2025-10-27 04:30:00.567
17485,5,20251002,31.63,31.95,Normal,100,2025-10-27 04:30:00.567
17486,1,20251002,28.91,40.92,Normal,100,2025-10-27 04:30:00.567
17487,4,20251002,26.73,46.66,Normal,100,2025-10-27 04:30:00.567
17488,5,20251002,27.31,58.44,Normal,100,2025-10-27 04:30:00.567
17489,1,20251002,24.82,47.75,Normal,100,2025-10-27 04:30:00.567
17490,3,20251002,29.64,38.6,Normal,100,2025-10-27 04:30:00.567
17491,3,20251002,27.87,50.72,Normal,100,2025-10-27 04:30:00.567
17492,2,20251002,22.19,36.64,Normal,100,2025-10-27 04:30:00.567
17493,5,20251002,28.75,38.65,Normal,100,2025-10-27 04:30:00.567
17494,1,20251002,24.37,50.46,Normal,100,2025-10-27 04:30:00.567
17495,3,20251002,32.4,52.84,Normal,100,2025-10-27 04:30:00.567
17496,3,20251002,28.42,48.85,Normal,100,2025-10-27 04:30:00.567
17497,5,20251002,33.03,48.13,Normal,100,2025-10-27 04:30:00.567
17498,3,20251002,23.15,57.13,Normal,100,2025-10-27 04:30:00.567
17499,2,20251002,21.6,45.66,Normal,100,2025-10-27 04:30:00.567
17500,1,20251002,33.94,51.13,Normal,100,2025-10-27 04:30:00.567
17501,2,20251002,29.21,33.31,Normal,100,2025-10-27 04:30:00.567
17502,5,20251002,29.02,46.87,Normal,100,2025-10-27 04:30:00.567
17503,2,20251002,23.64,47.6,Normal,100,2025-10-27 04:30:00.567
17504,3,20251002,20.69,32.17,Normal,100,2025-10-27 04:30:00.567
17505,4,20251002,23.45,58.01,Normal,100,2025-10-27 04:30:00.567
17506,1,20251002,28.01,39.59,Normal,100,2025-10-27 04:30:00.567
17507,2,20251002,28.03,42.58,Normal,100,2025-10-27 04:30:00.567
17508,2,20251002,22.4,33.76,Normal,100,2025-10-27 04:30:00.567
17509,3,20251002,33.57,55.61,Normal,100,2025-10-27 04:30:00.567
17510,3,20251002,32.38,37.64,Normal,100,2025-10-27 04:30:00.567
17511,4,20251002,27.98,31.5,Normal,100,2025-10-27 04:30:00.567
17512,2,20251002,26.37,45.44,Normal,100,2025-10-27 04:30:00.567
17513,3,20251002,32.33,38.12,Normal,100,2025-10-27 04:30:00.567
17514,3,20251002,25.46,42.59,Normal,100,2025-10-27 04:30:00.567
17515,1,20251002,23.44,47.52,Normal,100,2025-10-27 04:30:00.567
17516,5,20251002,26.38,48.14,Normal,100,2025-10-27 04:30:00.567
17517,3,20251002,32.77,40.22,Normal,100,2025-10-27 04:30:00.567
17518,1,20251002,21.9,44.43,Normal,100,2025-10-27 04:30:00.567
17519,5,20251002,20.57,46.71,Normal,100,2025-10-27 04:30:00.567
17520,5,20251002,31.95,36.82,Normal,100,2025-10-27 04:30:00.567
17521,4,20251002,26.28,59.27,Normal,100,2025-10-27 04:30:00.567
17522,2,20251002,31.33,38.81,Normal,100,2025-10-27 04:30:00.567
17523,1,20251002,24.63,40.29,Normal,100,2025-10-27 04:30:00.567
17524,5,20251002,20.2,42.31,Normal,100,2025-10-27 04:30:00.567
17525,3,20251002,22.24,37.03,Normal,100,2025-10-27 04:30:00.567
17526,3,20251002,33.55,45.17,Normal,100,2025-10-27 04:30:00.567
17527,2,20251002,27.84,42.79,Normal,100,2025-10-27 04:30:00.567
17528,5,20251002,29.84,36.18,Normal,100,2025-10-27 04:30:00.567
17529,4,20251002,27.11,41.55,Normal,100,2025-10-27 04:30:00.567
17530,1,20251002,26.13,32.62,Normal,100,2025-10-27 04:30:00.567
17531,4,20251002,28.36,46.21,Normal,100,2025-10-27 04:30:00.567
17532,3,20251002,23.06,45.68,Normal,100,2025-10-27 04:30:00.567
17533,1,20251002,20.79,52.77,Normal,100,2025-10-27 04:30:00.567
17534,4,20251002,26.26,57.72,Normal,100,2025-10-27 04:30:00.567
17535,2,20251002,24.33,39.01,Normal,100,2025-10-27 04:30:00.567
17536,2,20251002,30.51,32.75,Normal,100,2025-10-27 04:30:00.567
17537,5,20251002,29.82,36.58,Normal,100,2025-10-27 04:30:00.567
17538,1,20251002,20.73,56.45,Normal,100,2025-10-27 04:30:00.567
17539,3,20251002,29.43,31.2,Normal,100,2025-10-27 04:30:00.567
17540,4,20251002,25.86,57.12,Normal,100,2025-10-27 04:30:00.567
17541,1,20251002,33.23,38.36,Normal,100,2025-10-27 04:30:00.567
17542,3,20251002,23.32,31.99,Normal,100,2025-10-27 04:30:00.567
17543,2,20251002,30.43,32.01,Normal,100,2025-10-27 04:30:00.567
17544,5,20251002,33.82,44.29,Normal,100,2025-10-27 04:30:00.567
17545,3,20251002,29.99,40.25,Normal,100,2025-10-27 04:30:00.567
17546,2,20251002,25.9,34.64,Normal,100,2025-10-27 04:30:00.567
17547,3,20251002,25.53,34.35,Normal,100,2025-10-27 04:30:00.567
17548,3,20251002,34.41,31.77,Normal,100,2025-10-27 04:30:00.567
17549,4,20251002,31.53,56.01,Normal,100,2025-10-27 04:30:00.567
17550,5,20251002,32.97,36.03,Normal,100,2025-10-27 04:30:00.567
17551,4,20251002,26.79,55.34,Normal,100,2025-10-27 04:30:00.567
17552,3,20251002,30.81,59.92,Normal,100,2025-10-27 04:30:00.567
17553,1,20251002,24.41,30.35,Normal,100,2025-10-27 04:30:00.567
17554,4,20251002,22.4,48.96,Normal,100,2025-10-27 04:30:00.567
17555,2,20251002,28.08,41.06,Normal,100,2025-10-27 04:30:00.567
17556,5,20251002,27.9,51.87,Normal,100,2025-10-27 04:30:00.567
17557,5,20251002,20.75,50.0,Normal,100,2025-10-27 04:30:00.567
17558,1,20251002,27.15,33.41,Normal,100,2025-10-27 04:30:00.567
17559,3,20251002,20.31,41.77,Normal,100,2025-10-27 04:30:00.567
17560,5,20251002,23.69,54.04,Normal,100,2025-10-27 04:30:00.567
17561,4,20251002,22.31,42.98,Normal,100,2025-10-27 04:30:00.567
17562,4,20251002,20.12,43.82,Normal,100,2025-10-27 04:30:00.567
17563,2,20251002,26.54,47.39,Normal,100,2025-10-27 04:30:00.567
17564,5,20251002,26.39,34.18,Normal,100,2025-10-27 04:30:00.567
17565,1,20251002,30.39,48.98,Normal,100,2025-10-27 04:30:00.567
17566,3,20251002,29.18,44.56,Normal,100,2025-10-27 04:30:00.567
17567,4,20251002,28.84,38.79,Normal,100,2025-10-27 04:30:00.567
17568,4,20251002,32.82,52.77,Normal,100,2025-10-27 04:30:00.567
17569,2,20251002,25.44,50.88,Normal,100,2025-10-27 04:30:00.567
17570,2,20251002,24.08,36.86,Normal,100,2025-10-27 04:30:00.567
17571,1,20251002,24.39,30.82,Normal,100,2025-10-27 04:30:00.567
17572,5,20251002,25.73,49.06,Normal,100,2025-10-27 04:30:00.567
17573,2,20251002,26.22,41.16,Normal,100,2025-10-27 04:30:00.567
17574,1,20251002,22.38,57.44,Normal,100,2025-10-27 04:30:00.567
17575,2,20251002,23.21,57.63,Normal,100,2025-10-27 04:30:00.567
17576,2,20251002,27.67,30.17,Normal,100,2025-10-27 04:30:00.567
17577,4,20251002,22.71,34.89,Normal,100,2025-10-27 04:30:00.567
17578,1,20251002,32.74,54.69,Normal,100,2025-10-27 04:30:00.567
17579,4,20251002,20.23,54.52,Normal,100,2025-10-27 04:30:00.567
17580,4,20251002,31.8,38.8,Normal,100,2025-10-27 04:30:00.567
17581,3,20251002,20.88,41.73,Normal,100,2025-10-27 04:30:00.567
17582,1,20251002,32.74,30.38,Normal,100,2025-10-27 04:30:00.567
17583,2,20251002,22.84,59.85,Normal,100,2025-10-27 04:30:00.567
17584,1,20251002,22.73,51.63,Normal,100,2025-10-27 04:30:00.567
17585,5,20251002,33.46,50.61,Normal,100,2025-10-27 04:30:00.567
17586,5,20251002,34.75,42.41,Normal,100,2025-10-27 04:30:00.567
17587,1,20251002,26.63,47.09,Normal,100,2025-10-27 04:30:00.567
17588,4,20251002,20.86,32.84,Normal,100,2025-10-27 04:30:00.567
17589,2,20251002,33.53,42.7,Normal,100,2025-10-27 04:30:00.567
17590,1,20251002,30.02,36.2,Normal,100,2025-10-27 04:30:00.567
17591,1,20251002,28.46,39.02,Normal,100,2025-10-27 04:30:00.567
17592,3,20251002,24.02,45.17,Normal,100,2025-10-27 04:30:00.567
17593,1,20251002,30.48,38.06,Normal,100,2025-10-27 04:30:00.567
17594,5,20251002,29.48,44.51,Normal,100,2025-10-27 04:30:00.567
17595,4,20251002,26.02,50.08,Normal,100,2025-10-27 04:30:00.567
17596,5,20251002,26.18,50.15,Normal,100,2025-10-27 04:30:00.567
17597,4,20251002,32.44,31.3,Normal,100,2025-10-27 04:30:00.567
17598,1,20251002,24.54,37.23,Normal,100,2025-10-27 04:30:00.567
17599,4,20251002,33.99,41.38,Normal,100,2025-10-27 04:30:00.567
17600,1,20251002,26.7,32.68,Normal,100,2025-10-27 04:30:00.567
17601,3,20251002,34.99,45.91,Normal,100,2025-10-27 04:30:00.567
17602,5,20251002,20.25,57.89,Normal,100,2025-10-27 04:30:00.567
17603,1,20251002,25.58,56.15,Normal,100,2025-10-27 04:30:00.567
17604,5,20251002,34.08,54.24,Normal,100,2025-10-27 04:30:00.567
17605,4,20251002,22.34,46.21,Normal,100,2025-10-27 04:30:00.567
17606,1,20251002,22.85,37.31,Normal,100,2025-10-27 04:30:00.567
17607,5,20251002,34.71,46.05,Normal,100,2025-10-27 04:30:00.567
17608,1,20251002,27.27,55.06,Normal,100,2025-10-27 04:30:00.567
17609,5,20251002,24.73,38.64,Normal,100,2025-10-27 04:30:00.567
17610,3,20251002,28.39,55.27,Normal,100,2025-10-27 04:30:00.567
17611,1,20251002,31.88,45.48,Normal,100,2025-10-27 04:30:00.567
17612,2,20251002,28.69,59.79,Normal,100,2025-10-27 04:30:00.567
17613,3,20251002,29.62,39.23,Normal,100,2025-10-27 04:30:00.567
17614,3,20251002,31.7,40.96,Normal,100,2025-10-27 04:30:00.567
17615,1,20251002,26.62,47.96,Normal,100,2025-10-27 04:30:00.567
17616,1,20251002,34.54,41.03,Normal,100,2025-10-27 04:30:00.567
17617,2,20251002,32.58,40.88,Normal,100,2025-10-27 04:30:00.567
17618,5,20251002,28.63,41.67,Normal,100,2025-10-27 04:30:00.567
17619,2,20251002,20.95,40.79,Normal,100,2025-10-27 04:30:00.567
17620,5,20251002,22.84,50.43,Normal,100,2025-10-27 04:30:00.567
17621,3,20251002,20.41,45.15,Normal,100,2025-10-27 04:30:00.567
17622,4,20251002,28.29,40.78,Normal,100,2025-10-27 04:30:00.567
17623,1,20251002,32.13,56.88,Normal,100,2025-10-27 04:30:00.567
17624,3,20251002,20.42,58.23,Normal,100,2025-10-27 04:30:00.567
17625,4,20251002,31.1,33.08,Normal,100,2025-10-27 04:30:00.567
17626,1,20251002,32.29,33.02,Normal,100,2025-10-27 04:30:00.567
17627,2,20251002,24.02,37.0,Normal,100,2025-10-27 04:30:00.567
17628,5,20251002,21.08,58.66,Normal,100,2025-10-27 04:30:00.567
17629,2,20251002,26.77,43.09,Normal,100,2025-10-27 04:30:00.567
17630,4,20251002,25.92,47.63,Normal,100,2025-10-27 04:30:00.567
17631,5,20251002,21.65,49.02,Normal,100,2025-10-27 04:30:00.567
17632,4,20251002,21.91,32.93,Normal,100,2025-10-27 04:30:00.567
17633,2,20251002,22.18,41.69,Normal,100,2025-10-27 04:30:00.567
17634,2,20251002,20.33,36.71,Normal,100,2025-10-27 04:30:00.567
17635,4,20251002,34.34,37.41,Normal,100,2025-10-27 04:30:00.567
17636,1,20251002,29.69,44.1,Normal,100,2025-10-27 04:30:00.567
