sensor_id,temperature,humidity,timestamp
2,28.93,50.36,2025-10-02 06:21:07
4,20.56,49.06,2025-10-02 06:21:12
4,33.84,34.47,2025-10-02 06:21:17
2,23.72,41.74,2025-10-02 06:21:22
2,28.3,50.61,2025-10-02 06:21:27
4,29.49,34.07,2025-10-02 06:21:32
2,24.88,37.93,2025-10-02 06:21:37
4,26.09,51.56,2025-10-02 06:21:42
5,25.28,50.39,2025-10-02 06:21:47
1,31.09,52.33,2025-10-02 06:21:52
3,27.55,45.33,2025-10-02 06:21:57
5,25.92,42.69,2025-10-02 06:22:02
3,30.83,53.08,2025-10-02 06:22:07
2,25.87,56.35,2025-10-02 06:22:12
5,32.27,58.05,2025-10-02 06:22:17
1,24.23,53.1,2025-10-02 06:22:22
4,24.15,46.76,2025-10-02 06:22:27
2,34.01,34.86,2025-10-02 06:22:32
5,29.91,36.58,2025-10-02 06:22:37
3,27.54,57.33,2025-10-02 06:22:42
5,26.17,47.55,2025-10-02 06:22:47
4,26.0,52.9,2025-10-02 06:22:52
4,32.33,34.57,2025-10-02 06:22:57
4,21.09,36.79,2025-10-02 06:23:02
2,28.8,40.63,2025-10-02 06:23:07
3,22.47,40.72,2025-10-02 06:23:12
2,32.93,47.66,2025-10-02 06:23:17
3,24.8,31.68,2025-10-02 06:23:22
5,20.32,32.37,2025-10-02 06:23:27
2,21.71,49.94,2025-10-02 06:23:32
5,34.59,30.67,2025-10-02 06:23:37
2,33.39,32.56,2025-10-02 06:23:42
4,32.11,36.08,2025-10-02 06:23:47
5,27.69,30.22,2025-10-02 06:23:52
3,34.39,30.1,2025-10-02 06:23:57
2,33.39,54.6,2025-10-02 06:24:02
3,30.04,53.34,2025-10-02 06:24:07
3,25.91,37.24,2025-10-02 06:24:12
1,20.87,32.64,2025-10-02 06:24:17
4,32.1,49.81,2025-10-02 06:24:22
2,29.58,36.33,2025-10-02 06:24:27
5,22.09,49.47,2025-10-02 06:24:32
5,25.86,44.21,2025-10-02 06:24:37
4,26.55,35.29,2025-10-02 06:24:42
5,20.1,55.96,2025-10-02 06:24:47
4,20.49,57.44,2025-10-02 06:24:52
2,29.51,43.02,2025-10-02 06:24:57
3,23.87,36.68,2025-10-02 06:25:02
4,21.94,44.82,2025-10-02 06:25:07
5,22.43,51.08,2025-10-02 06:25:12
5,21.5,44.4,2025-10-02 06:25:17
4,23.0,48.53,2025-10-02 06:25:22
4,26.94,50.29,2025-10-02 06:25:27
1,27.58,59.04,2025-10-02 06:25:32
5,22.32,36.43,2025-10-02 06:25:37
2,26.04,48.38,2025-10-02 06:25:42
1,29.39,37.03,2025-10-02 06:25:47
1,23.35,33.68,2025-10-02 06:25:52
4,31.74,44.34,2025-10-02 06:25:57
5,20.59,45.33,2025-10-02 06:26:02
5,31.96,41.86,2025-10-02 06:26:07
4,25.27,55.04,2025-10-02 06:26:12
1,23.02,47.29,2025-10-02 06:26:17
5,30.77,43.45,2025-10-02 06:26:22
4,31.71,41.02,2025-10-02 06:26:27
1,31.12,41.91,2025-10-02 06:26:32
3,34.4,41.25,2025-10-02 06:26:37
2,30.06,56.1,2025-10-02 06:26:42
5,21.51,40.53,2025-10-02 06:26:47
2,23.67,49.3,2025-10-02 06:26:52
4,34.52,58.57,2025-10-02 06:26:57
2,28.27,44.5,2025-10-02 06:27:02
3,24.03,31.35,2025-10-02 06:27:07
5,21.87,51.83,2025-10-02 06:27:12
5,21.97,57.96,2025-10-02 06:27:17
5,22.96,33.06,2025-10-02 06:27:22
1,31.06,37.04,2025-10-02 06:27:27
4,32.6,33.87,2025-10-02 06:27:32
2,21.81,56.67,2025-10-02 06:27:37
4,29.4,39.62,2025-10-02 06:27:42
5,27.17,47.04,2025-10-02 06:27:47
2,26.12,32.94,2025-10-02 06:27:52
1,26.51,33.63,2025-10-02 06:27:57
1,33.15,52.15,2025-10-02 06:28:02
5,34.84,52.08,2025-10-02 06:28:07
4,30.1,32.92,2025-10-02 06:28:12
4,22.49,31.19,2025-10-02 06:28:17
3,26.43,38.68,2025-10-02 06:28:22
4,29.58,50.36,2025-10-02 06:28:27
5,26.95,39.77,2025-10-02 06:28:32
1,32.66,51.69,2025-10-02 06:28:37
5,22.88,41.06,2025-10-02 06:28:42
5,33.9,48.84,2025-10-02 06:28:47
3,26.84,55.53,2025-10-02 06:28:52
5,22.04,34.28,2025-10-02 06:28:57
4,25.24,46.68,2025-10-02 06:29:02
4,33.5,50.2,2025-10-02 06:29:07
1,25.99,57.83,2025-10-02 06:29:12
2,34.18,51.83,2025-10-02 06:29:17
4,30.22,58.87,2025-10-02 06:29:22
1,31.27,42.33,2025-10-02 06:29:27
4,29.73,55.24,2025-10-02 06:29:32
1,34.38,41.34,2025-10-02 06:29:37
4,25.83,53.82,2025-10-02 06:29:42
5,23.54,41.91,2025-10-02 06:29:47
2,22.17,53.73,2025-10-02 06:29:52
4,30.36,54.75,2025-10-02 06:29:57
4,21.85,38.54,2025-10-02 06:30:02
4,25.13,39.16,2025-10-02 06:30:07
2,24.5,37.94,2025-10-02 06:30:12
4,33.11,56.92,2025-10-02 06:30:17
1,32.63,47.15,2025-10-02 06:30:22
4,32.07,58.51,2025-10-02 06:30:27
3,26.47,50.39,2025-10-02 06:30:32
3,26.57,40.27,2025-10-02 06:30:37
3,26.22,34.91,2025-10-02 06:30:42
1,33.64,52.22,2025-10-02 06:30:47
1,28.16,43.03,2025-10-02 06:30:52
2,26.47,47.32,2025-10-02 06:30:57
1,25.08,59.57,2025-10-02 06:31:02
3,29.08,32.91,2025-10-02 06:31:07
3,30.23,36.61,2025-10-02 06:31:12
5,21.73,34.06,2025-10-02 06:31:17
2,32.9,52.93,2025-10-02 06:31:22
2,22.97,31.44,2025-10-02 06:31:27
5,29.89,46.25,2025-10-02 06:31:32
3,20.22,42.34,2025-10-02 06:31:37
4,30.76,57.4,2025-10-02 06:31:42
3,25.68,55.72,2025-10-02 06:31:47
1,32.47,47.67,2025-10-02 06:31:52
2,34.25,37.28,2025-10-02 06:31:57
4,32.46,46.52,2025-10-02 06:32:02
5,30.97,34.19,2025-10-02 06:32:07
2,28.52,51.07,2025-10-02 06:32:12
4,22.41,47.4,2025-10-02 06:32:17
1,20.41,36.2,2025-10-02 06:32:22
4,21.43,33.75,2025-10-02 06:32:27
5,27.93,42.51,2025-10-02 06:32:32
3,21.46,47.61,2025-10-02 06:32:37
4,21.39,35.22,2025-10-02 06:32:42
5,20.0,59.2,2025-10-02 06:32:47
5,33.06,49.84,2025-10-02 06:32:52
4,24.96,31.97,2025-10-02 06:32:57
1,31.69,59.57,2025-10-02 06:33:02
2,25.55,32.09,2025-10-02 06:33:07
1,23.28,43.22,2025-10-02 06:33:12
5,27.41,39.05,2025-10-02 06:33:17
4,23.48,48.88,2025-10-02 06:33:22
3,21.79,41.56,2025-10-02 06:33:27
3,26.52,31.46,2025-10-02 06:33:32
5,27.05,45.51,2025-10-02 06:33:37
4,29.8,55.04,2025-10-02 06:33:42
3,26.29,49.0,2025-10-02 06:33:47
1,26.19,37.09,2025-10-02 06:33:52
5,28.96,42.45,2025-10-02 06:33:57
2,26.9,37.74,2025-10-02 06:34:02
4,34.73,41.07,2025-10-02 06:34:07
5,28.47,37.37,2025-10-02 06:34:12
1,29.9,52.76,2025-10-02 06:34:17
1,31.4,33.17,2025-10-02 06:34:22
4,34.54,34.84,2025-10-02 06:34:27
3,21.36,43.44,2025-10-02 06:34:32
5,25.8,54.65,2025-10-02 06:34:37
5,27.13,46.5,2025-10-02 06:34:42
2,25.8,48.9,2025-10-02 06:34:47
2,31.9,57.51,2025-10-02 06:34:52
2,28.35,48.96,2025-10-02 06:34:57
5,31.96,51.88,2025-10-02 06:35:02
2,25.98,31.49,2025-10-02 06:35:07
4,25.97,50.25,2025-10-02 06:35:12
2,31.62,58.61,2025-10-02 06:35:17
5,20.18,36.99,2025-10-02 06:35:22
2,21.73,54.35,2025-10-02 06:35:27
2,27.65,38.96,2025-10-02 06:35:32
3,32.11,54.28,2025-10-02 06:35:37
4,34.64,32.4,2025-10-02 06:35:42
3,31.13,42.25,2025-10-02 06:35:47
3,34.5,57.69,2025-10-02 06:35:52
5,20.5,59.6,2025-10-02 06:35:57
1,32.28,44.27,2025-10-02 06:36:02
3,29.7,55.28,2025-10-02 06:36:07
5,22.13,47.62,2025-10-02 06:36:12
5,20.3,58.7,2025-10-02 06:36:17
5,31.56,31.63,2025-10-02 06:36:22
1,25.73,53.78,2025-10-02 06:36:27
3,25.88,57.59,2025-10-02 06:36:32
5,34.34,31.82,2025-10-02 06:36:37
1,30.36,40.03,2025-10-02 06:36:42
2,32.96,57.76,2025-10-02 06:36:47
5,26.99,43.81,2025-10-02 06:36:52
4,27.2,40.04,2025-10-02 06:36:57
3,21.22,33.09,2025-10-02 06:37:02
4,33.12,44.41,2025-10-02 06:37:07
3,29.74,48.81,2025-10-02 06:37:12
3,27.23,44.78,2025-10-02 06:37:17
3,22.78,31.25,2025-10-02 06:37:22
5,21.91,47.74,2025-10-02 06:37:27
2,26.31,37.22,2025-10-02 06:37:32
1,20.25,44.86,2025-10-02 06:37:37
3,30.76,43.54,2025-10-02 06:37:42
5,31.5,53.63,2025-10-02 06:37:47
2,24.78,53.38,2025-10-02 06:37:52
4,31.02,42.33,2025-10-02 06:37:57
1,25.14,44.18,2025-10-02 06:38:02
4,25.8,46.78,2025-10-02 06:38:07
3,22.83,32.64,2025-10-02 06:38:12
5,26.65,42.28,2025-10-02 06:38:17
2,26.47,55.56,2025-10-02 06:38:22
3,32.47,43.74,2025-10-02 06:38:27
5,24.2,46.03,2025-10-02 06:38:32
2,24.72,56.15,2025-10-02 06:38:37
3,31.63,32.1,2025-10-02 06:38:42
4,27.06,36.37,2025-10-02 06:38:47
1,27.53,40.4,2025-10-02 06:38:52
1,20.3,58.19,2025-10-02 06:38:57
3,34.05,59.15,2025-10-02 06:39:02
4,21.06,38.27,2025-10-02 06:39:07
1,25.58,37.74,2025-10-02 06:39:12
2,22.61,38.35,2025-10-02 06:39:17
5,28.74,46.94,2025-10-02 06:39:22
3,22.39,37.75,2025-10-02 06:39:27
1,26.52,32.99,2025-10-02 06:39:32
2,24.8,51.58,2025-10-02 06:39:37
3,27.38,39.49,2025-10-02 06:39:43
1,26.13,31.0,2025-10-02 06:39:48
4,24.89,49.16,2025-10-02 06:39:53
3,20.66,46.21,2025-10-02 06:39:58
4,29.03,59.79,2025-10-02 06:40:03
4,20.73,44.96,2025-10-02 06:40:08
5,34.18,37.31,2025-10-02 06:40:13
4,29.75,42.79,2025-10-02 06:40:18
1,28.22,59.14,2025-10-02 06:40:23
5,34.77,33.49,2025-10-02 06:40:28
5,23.68,59.03,2025-10-02 06:40:33
4,30.66,49.79,2025-10-02 06:40:38
2,28.44,52.04,2025-10-02 06:40:43
2,32.62,42.54,2025-10-02 06:40:48
3,29.35,42.2,2025-10-02 06:40:53
5,20.71,31.31,2025-10-02 06:40:58
4,22.55,57.64,2025-10-02 06:41:03
3,20.87,32.5,2025-10-02 06:41:08
4,29.88,31.71,2025-10-02 06:41:13
5,21.0,44.93,2025-10-02 06:41:18
2,22.39,46.13,2025-10-02 06:41:23
5,31.52,37.08,2025-10-02 06:41:28
2,24.4,44.74,2025-10-02 06:41:33
5,22.07,35.23,2025-10-02 06:41:38
5,23.96,31.33,2025-10-02 06:41:43
1,25.67,36.38,2025-10-02 06:41:48
1,32.91,35.26,2025-10-02 06:41:53
3,28.51,44.42,2025-10-02 06:41:58
2,33.77,59.95,2025-10-02 06:42:03
3,30.57,32.9,2025-10-02 06:42:08
3,25.2,34.65,2025-10-02 06:42:13
1,28.9,52.48,2025-10-02 06:42:18
2,31.51,40.2,2025-10-02 06:42:23
5,29.5,50.97,2025-10-02 06:42:28
4,29.71,52.47,2025-10-02 06:42:33
1,20.15,58.7,2025-10-02 06:42:38
4,34.33,32.65,2025-10-02 06:42:43
4,28.03,49.74,2025-10-02 06:42:48
4,27.42,35.98,2025-10-02 06:42:53
4,29.22,54.62,2025-10-02 06:42:58
4,21.38,57.44,2025-10-02 06:43:03
1,29.29,34.77,2025-10-02 06:43:08
2,24.7,56.08,2025-10-02 06:43:13
4,28.83,32.15,2025-10-02 06:43:18
5,21.98,36.51,2025-10-02 06:43:23
2,31.03,31.78,2025-10-02 06:43:28
4,21.3,47.46,2025-10-02 06:43:33
2,21.26,48.84,2025-10-02 06:43:38
3,32.14,41.31,2025-10-02 06:43:43
3,32.63,53.86,2025-10-02 06:43:48
4,23.18,43.98,2025-10-02 06:43:53
1,29.58,58.09,2025-10-02 06:43:58
5,33.54,57.9,2025-10-02 06:44:03
4,26.88,53.75,2025-10-02 06:44:08
1,29.1,58.33,2025-10-02 06:44:13
3,31.25,53.31,2025-10-02 06:44:18
5,29.75,33.27,2025-10-02 06:44:23
2,27.93,56.47,2025-10-02 06:44:28
3,24.38,39.14,2025-10-02 06:44:33
1,23.6,49.8,2025-10-02 06:44:38
2,21.31,54.83,2025-10-02 06:44:43
1,29.68,46.49,2025-10-02 06:44:48
1,34.56,34.56,2025-10-02 06:44:53
2,31.78,30.38,2025-10-02 06:44:58
5,25.23,40.07,2025-10-02 06:45:03
4,21.91,46.14,2025-10-02 06:45:08
3,23.98,31.95,2025-10-02 06:45:13
5,31.16,54.1,2025-10-02 06:45:18
3,30.05,59.83,2025-10-02 06:45:23
3,34.47,54.86,2025-10-02 06:45:28
1,26.79,36.45,2025-10-02 06:45:33
3,23.52,33.77,2025-10-02 06:45:38
4,22.31,59.76,2025-10-02 06:45:43
3,20.61,32.21,2025-10-02 06:45:48
1,34.23,41.79,2025-10-02 06:45:53
4,33.25,39.02,2025-10-02 06:45:58
3,25.42,35.14,2025-10-02 06:46:03
4,31.8,45.42,2025-10-02 06:46:08
4,20.69,37.52,2025-10-02 06:46:13
2,21.29,57.75,2025-10-02 06:46:18
4,22.9,54.56,2025-10-02 06:46:23
5,30.4,38.52,2025-10-02 06:46:28
5,30.11,49.83,2025-10-02 06:46:33
4,30.44,33.15,2025-10-02 06:46:38
2,31.81,35.56,2025-10-02 06:46:43
5,23.98,40.58,2025-10-02 06:46:48
3,27.52,50.19,2025-10-02 06:46:53
4,30.86,30.74,2025-10-02 06:46:58
5,31.23,56.84,2025-10-02 06:47:03
4,32.86,59.21,2025-10-02 06:47:08
2,31.83,39.6,2025-10-02 06:47:13
4,20.97,40.14,2025-10-02 06:47:18
4,23.01,35.48,2025-10-02 06:47:23
3,23.71,56.43,2025-10-02 06:47:28
1,29.07,52.01,2025-10-02 06:47:33
1,34.27,35.95,2025-10-02 06:47:38
5,33.48,46.86,2025-10-02 06:47:43
4,29.8,45.71,2025-10-02 06:47:48
5,28.37,49.04,2025-10-02 06:47:53
5,28.82,51.67,2025-10-02 06:47:58
1,28.01,47.39,2025-10-02 06:48:03
3,26.89,47.58,2025-10-02 06:48:08
5,28.23,39.41,2025-10-02 06:48:13
4,21.04,47.23,2025-10-02 06:48:18
3,26.06,59.77,2025-10-02 06:48:23
3,22.27,49.49,2025-10-02 06:48:28
5,21.11,44.62,2025-10-02 06:48:33
1,27.87,53.16,2025-10-02 06:48:38
3,35.0,43.54,2025-10-02 06:48:43
5,24.47,55.82,2025-10-02 06:48:48
3,25.49,43.27,2025-10-02 06:48:53
1,26.39,39.43,2025-10-02 06:48:58
3,25.16,31.21,2025-10-02 06:49:03
5,21.1,36.63,2025-10-02 06:49:08
2,25.82,42.02,2025-10-02 06:49:13
2,29.54,39.67,2025-10-02 06:49:18
3,29.77,44.68,2025-10-02 06:49:23
4,25.55,57.29,2025-10-02 06:49:28
4,21.88,57.46,2025-10-02 06:49:33
4,21.1,49.33,2025-10-02 06:49:38
5,33.4,33.55,2025-10-02 06:49:43
5,24.22,36.13,2025-10-02 06:49:48
3,34.23,33.72,2025-10-02 06:49:53
4,21.47,33.57,2025-10-02 06:49:58
1,23.4,59.1,2025-10-02 06:50:03
2,32.01,52.12,2025-10-02 06:50:08
2,21.85,34.48,2025-10-02 06:50:13
2,20.7,44.69,2025-10-02 06:50:18
2,34.4,57.76,2025-10-02 06:50:23
1,31.79,36.52,2025-10-02 06:50:28
1,26.36,48.45,2025-10-02 06:50:33
1,34.19,41.93,2025-10-02 06:50:38
4,20.9,41.38,2025-10-02 06:50:43
4,20.77,37.14,2025-10-02 06:50:48
3,34.9,34.42,2025-10-02 06:50:53
4,28.41,56.51,2025-10-02 06:50:58
4,26.27,37.12,2025-10-02 06:51:03
2,24.55,44.27,2025-10-02 06:51:08
4,26.03,31.6,2025-10-02 06:51:13
2,28.56,50.6,2025-10-02 06:51:18
4,26.96,37.06,2025-10-02 06:51:23
5,26.85,45.35,2025-10-02 06:51:28
4,21.36,32.84,2025-10-02 06:51:33
2,32.6,40.35,2025-10-02 06:51:38
3,26.9,51.69,2025-10-02 06:51:43
5,24.77,36.25,2025-10-02 06:51:48
4,32.38,58.62,2025-10-02 06:51:53
1,31.34,46.79,2025-10-02 06:51:58
1,31.06,47.2,2025-10-02 06:52:03
2,28.21,38.24,2025-10-02 06:52:08
2,34.8,56.23,2025-10-02 06:52:13
4,33.44,35.65,2025-10-02 06:52:18
5,31.91,50.46,2025-10-02 06:52:23
2,32.95,58.69,2025-10-02 06:52:28
5,23.06,48.74,2025-10-02 06:52:33
5,24.3,39.79,2025-10-02 06:52:38
1,20.83,36.36,2025-10-02 06:52:43
1,27.29,50.34,2025-10-02 06:52:48
4,34.25,35.2,2025-10-02 06:52:53
4,29.91,53.16,2025-10-02 06:52:58
5,28.87,53.96,2025-10-02 06:53:03
1,29.16,50.66,2025-10-02 06:53:08
2,23.76,51.44,2025-10-02 06:53:13
2,23.27,35.91,2025-10-02 06:53:18
4,32.35,58.36,2025-10-02 06:53:23
2,27.93,40.5,2025-10-02 06:53:28
4,27.04,30.86,2025-10-02 06:53:33
5,26.04,52.26,2025-10-02 06:53:38
5,20.52,44.94,2025-10-02 06:53:43
5,27.01,53.98,2025-10-02 06:53:48
2,30.62,43.64,2025-10-02 06:53:53
3,21.42,57.55,2025-10-02 06:53:58
5,20.47,54.24,2025-10-02 06:54:03
2,24.14,52.42,2025-10-02 06:54:08
2,25.4,40.12,2025-10-02 06:54:13
1,29.53,30.28,2025-10-02 06:54:18
5,24.07,35.08,2025-10-02 06:54:23
3,33.75,52.99,2025-10-02 06:54:28
5,20.47,48.13,2025-10-02 06:54:33
2,31.43,57.71,2025-10-02 06:54:38
3,34.88,40.56,2025-10-02 06:54:43
2,21.17,57.01,2025-10-02 06:54:48
4,34.64,51.17,2025-10-02 06:54:53
2,27.08,37.07,2025-10-02 06:54:58
4,29.44,45.52,2025-10-02 06:55:03
4,30.11,59.92,2025-10-02 06:55:08
4,29.15,30.24,2025-10-02 06:55:13
3,25.46,56.53,2025-10-02 06:55:18
4,26.77,47.39,2025-10-02 06:55:23
1,26.86,55.57,2025-10-02 06:55:28
4,24.55,38.19,2025-10-02 06:55:33
3,32.74,37.64,2025-10-02 06:55:38
1,20.57,52.07,2025-10-02 06:55:43
1,27.13,44.01,2025-10-02 06:55:48
5,25.98,56.27,2025-10-02 06:55:53
1,33.87,44.76,2025-10-02 06:55:58
4,21.32,51.53,2025-10-02 06:56:03
3,24.58,39.8,2025-10-02 06:56:08
4,33.91,47.23,2025-10-02 06:56:13
3,24.28,30.89,2025-10-02 06:56:18
4,27.08,31.13,2025-10-02 06:56:23
1,32.07,49.86,2025-10-02 06:56:28
3,31.5,45.99,2025-10-02 06:56:33
4,28.36,38.39,2025-10-02 06:56:38
5,29.43,48.82,2025-10-02 06:56:43
1,24.27,47.81,2025-10-02 06:56:48
3,33.21,45.2,2025-10-02 06:56:53
3,29.45,58.49,2025-10-02 06:56:58
3,32.2,41.5,2025-10-02 06:57:03
3,22.99,51.87,2025-10-02 06:57:08
1,24.06,51.24,2025-10-02 06:57:13
2,28.45,34.37,2025-10-02 06:57:18
3,23.4,42.45,2025-10-02 06:57:23
2,21.98,53.82,2025-10-02 06:57:28
2,33.23,51.75,2025-10-02 06:57:33
3,24.77,42.55,2025-10-02 06:57:38
1,21.48,41.12,2025-10-02 06:57:43
1,34.18,51.14,2025-10-02 06:57:48
1,34.75,38.09,2025-10-02 06:57:53
2,24.61,35.53,2025-10-02 06:57:58
1,27.22,30.95,2025-10-02 06:58:03
3,27.57,51.92,2025-10-02 06:58:08
3,23.4,31.13,2025-10-02 06:58:13
3,34.04,37.92,2025-10-02 06:58:18
1,22.46,31.45,2025-10-02 06:58:23
2,26.27,55.3,2025-10-02 06:58:28
4,26.18,38.69,2025-10-02 06:58:33
4,32.65,33.1,2025-10-02 06:58:38
3,25.02,55.75,2025-10-02 06:58:43
1,26.05,42.6,2025-10-02 06:58:48
2,27.86,50.63,2025-10-02 06:58:53
3,27.4,44.28,2025-10-02 06:58:58
4,23.23,56.07,2025-10-02 06:59:03
5,21.95,51.52,2025-10-02 06:59:08
2,31.33,34.96,2025-10-02 06:59:13
4,23.93,31.37,2025-10-02 06:59:18
5,25.97,39.29,2025-10-02 06:59:23
4,28.24,32.88,2025-10-02 06:59:28
5,32.59,56.8,2025-10-02 06:59:33
2,29.12,55.85,2025-10-02 06:59:38
4,30.15,41.24,2025-10-02 06:59:43
3,32.77,33.31,2025-10-02 06:59:48
3,26.46,54.29,2025-10-02 06:59:53
3,27.94,39.47,2025-10-02 06:59:58
3,28.31,54.77,2025-10-02 07:00:03
3,26.97,35.23,2025-10-02 07:00:08
2,31.19,46.96,2025-10-02 07:00:13
1,22.43,45.39,2025-10-02 07:00:18
4,34.34,41.04,2025-10-02 07:00:23
1,20.31,44.49,2025-10-02 07:00:28
2,33.44,38.96,2025-10-02 07:00:33
5,24.75,37.85,2025-10-02 07:00:38
2,25.42,53.73,2025-10-02 07:00:43
2,28.71,47.61,2025-10-02 07:00:48
1,34.54,39.95,2025-10-02 07:00:53
5,25.57,56.84,2025-10-02 07:00:58
4,30.42,38.86,2025-10-02 07:01:03
1,28.0,44.62,2025-10-02 07:01:08
5,34.59,52.46,2025-10-02 07:01:13
4,21.98,41.03,2025-10-02 07:01:18
1,29.49,47.4,2025-10-02 07:01:23
5,31.54,32.03,2025-10-02 07:01:28
2,24.05,49.85,2025-10-02 07:01:33
3,25.74,40.63,2025-10-02 07:01:38
1,24.86,30.22,2025-10-02 07:01:43
1,27.02,32.92,2025-10-02 07:01:48
4,22.98,57.88,2025-10-02 07:01:53
4,28.62,47.68,2025-10-02 07:01:58
1,23.82,55.8,2025-10-02 07:02:03
2,27.71,46.48,2025-10-02 07:02:08
2,32.45,52.86,2025-10-02 07:02:13
4,29.22,47.14,2025-10-02 07:02:18
1,23.38,51.97,2025-10-02 07:02:23
2,30.39,47.36,2025-10-02 07:02:28
2,31.48,53.01,2025-10-02 07:02:33
1,22.45,31.21,2025-10-02 07:02:38
5,21.89,51.24,2025-10-02 07:02:43
4,24.75,42.32,2025-10-02 07:02:48
1,31.71,51.2,2025-10-02 07:02:53
2,21.97,41.08,2025-10-02 07:02:58
3,20.3,43.14,2025-10-02 07:03:03
2,24.22,43.62,2025-10-02 07:03:08
4,34.78,53.86,2025-10-02 07:03:13
5,20.7,42.81,2025-10-02 07:03:18
2,34.52,41.89,2025-10-02 07:03:23
1,25.25,30.5,2025-10-02 07:03:28
3,29.51,43.41,2025-10-02 07:03:33
2,32.54,55.03,2025-10-02 07:03:38
1,21.56,51.38,2025-10-02 07:03:43
1,30.76,49.18,2025-10-02 07:03:48
1,23.99,45.18,2025-10-02 07:03:53
5,30.67,33.71,2025-10-02 07:03:58
2,27.84,52.24,2025-10-02 07:04:03
4,32.62,48.48,2025-10-02 07:04:08
1,28.99,55.75,2025-10-02 07:04:13
1,21.67,56.05,2025-10-02 07:04:18
5,25.02,55.69,2025-10-02 07:04:23
1,21.94,49.63,2025-10-02 07:04:28
5,23.73,45.51,2025-10-02 07:04:33
1,23.44,40.68,2025-10-02 07:04:38
3,21.61,32.22,2025-10-02 07:04:43
1,25.19,45.8,2025-10-02 07:04:48
2,31.79,40.66,2025-10-02 07:04:53
1,22.27,32.56,2025-10-02 07:04:58
3,33.06,56.89,2025-10-02 07:05:03
4,31.78,58.55,2025-10-02 07:05:08
4,20.07,57.59,2025-10-02 07:05:13
5,29.08,47.57,2025-10-02 07:05:18
4,27.0,51.17,2025-10-02 07:05:23
5,25.36,55.54,2025-10-02 07:05:28
5,28.22,30.53,2025-10-02 07:05:33
3,25.35,46.55,2025-10-02 07:05:38
4,24.73,41.89,2025-10-02 07:05:43
1,30.81,46.45,2025-10-02 07:05:48
4,23.62,47.58,2025-10-02 07:05:53
5,29.52,30.09,2025-10-02 07:05:58
1,26.67,33.16,2025-10-02 07:06:03
2,33.39,37.3,2025-10-02 07:06:08
4,26.0,31.76,2025-10-02 07:06:13
5,31.86,50.29,2025-10-02 07:06:18
4,29.38,39.0,2025-10-02 07:06:23
4,32.69,34.64,2025-10-02 07:06:28
5,25.25,41.69,2025-10-02 07:06:33
4,27.02,37.0,2025-10-02 07:06:38
3,21.29,58.25,2025-10-02 07:06:43
3,33.25,51.33,2025-10-02 07:06:48
3,34.14,57.45,2025-10-02 07:06:53
3,34.39,43.75,2025-10-02 07:06:58
2,27.68,46.86,2025-10-02 07:07:03
5,29.46,42.19,2025-10-02 07:07:08
3,30.51,36.42,2025-10-02 07:07:13
3,21.8,40.08,2025-10-02 07:07:18
2,32.66,33.75,2025-10-02 07:07:23
5,29.02,42.93,2025-10-02 07:07:28
4,20.11,59.95,2025-10-02 07:07:33
2,21.74,48.05,2025-10-02 07:07:38
5,28.94,48.44,2025-10-02 07:07:43
2,31.59,54.06,2025-10-02 07:07:48
3,26.75,56.87,2025-10-02 07:07:53
1,33.21,44.22,2025-10-02 07:07:58
4,25.28,55.24,2025-10-02 07:08:03
4,20.23,32.9,2025-10-02 07:08:08
1,24.79,55.27,2025-10-02 07:08:13
1,29.87,44.45,2025-10-02 07:08:18
4,33.5,36.69,2025-10-02 07:08:23
2,28.48,43.81,2025-10-02 07:08:28
5,33.05,53.5,2025-10-02 07:08:33
1,34.51,32.72,2025-10-02 07:08:38
3,32.8,44.96,2025-10-02 07:08:43
5,30.66,52.58,2025-10-02 07:08:48
4,27.53,34.63,2025-10-02 07:08:53
5,23.77,40.61,2025-10-02 07:08:58
5,25.58,48.55,2025-10-02 07:09:03
2,26.06,36.16,2025-10-02 07:09:08
2,34.57,37.99,2025-10-02 07:09:13
1,28.63,40.79,2025-10-02 07:09:18
4,23.51,33.5,2025-10-02 07:09:23
2,33.96,38.46,2025-10-02 07:09:28
2,23.9,46.73,2025-10-02 07:09:33
4,29.66,48.63,2025-10-02 07:09:38
4,27.24,45.32,2025-10-02 07:09:43
1,23.46,40.99,2025-10-02 07:09:48
4,26.43,56.7,2025-10-02 07:09:53
4,31.28,38.3,2025-10-02 07:09:58
5,29.1,41.36,2025-10-02 07:10:03
2,20.08,53.39,2025-10-02 07:10:08
5,34.54,41.38,2025-10-02 07:10:13
1,20.65,50.31,2025-10-02 07:10:18
4,20.81,34.95,2025-10-02 07:10:23
4,28.46,50.06,2025-10-02 07:10:28
4,27.39,32.62,2025-10-02 07:10:33
5,29.39,53.27,2025-10-02 07:10:38
1,24.62,47.43,2025-10-02 19:30:04
5,32.24,32.63,2025-10-02 19:30:09
4,26.46,57.55,2025-10-02 19:30:14
5,30.55,57.72,2025-10-02 19:30:19
3,27.94,41.28,2025-10-02 19:30:24
4,26.57,40.22,2025-10-02 19:30:29
4,29.58,50.98,2025-10-02 19:30:34
5,29.33,52.81,2025-10-02 19:30:39
4,32.6,43.86,2025-10-02 19:30:44
4,33.39,59.32,2025-10-02 19:30:49
5,30.04,32.26,2025-10-02 19:30:54
5,24.11,59.32,2025-10-02 19:30:59
